Anio,Mes,Clave ciudad,limon,leche,camaron,tortillas,electricidad,alquiler,frijol,pollo
2019,2,26,19.75,12.5,210.0,16.0,345.13,100.32,20.0,36.5
2019,2,27,31.35,16.38,234.5,18.5,291.19,100.93,14.0,19.22
2019,2,28,15.0,17.0,299.0,16.0,345.13,100.95,12.0,26.67
2019,2,29,15.43,20.5,160.0,19.0,420.65,103.07,15.0,31.5
2019,2,30,15.75,23.15,245.0,14.0,420.65,100.47,13.0,18.86
2019,2,31,16.08,19.7,160.0,18.0,345.13,100.82,200.0,44.44
2019,2,32,14.85,17.46,180.0,19.0,291.19,100.96,10.0,18.0
2019,2,33,20.85,19.0,150.0,14.0,420.65,100.8,10.0,24.81
2019,2,34,18.75,16.6,249.35,14.75,420.65,100.79,10.0,24.0
2019,2,35,17.0,19.0,289.9,17.0,291.19,102.21,499.0,27.67
2019,2,36,13.98,14.01,207.05,14.0,420.65,101.77,11.0,17.99
2019,2,37,20.15,12.63,199.9,16.0,399.07,100.47,10.0,28.15
2019,2,38,16.45,23.8,163.75,16.0,420.65,101.98,399.0,25.25
2019,2,39,21.25,19.7,310.75,16.0,420.65,100.31,10.0,25.0
2019,2,40,20.9,14.78,270.0,17.0,399.07,100.24,8.0,33.0
2019,2,41,16.5,18.0,299.0,12.0,420.65,100.59,24.0,26.0
2019,2,42,23.0,9.7,277.5,13.0,345.13,101.39,7.0,33.06
2019,2,43,8.25,20.5,200.0,18.0,345.13,101.24,509.0,25.25
2019,2,44,13.0,15.33,238.13,16.0,420.65,103.42,14.0,29.9
2019,2,45,20.88,18.98,270.0,16.0,345.13,100.62,10.0,20.08
2019,2,46,14.97,17.41,299.0,10.88,271.11,100.94,10.5,23.5
2019,2,47,19.63,20.0,322.16,13.0,420.65,100.64,9.0,27.22
2019,2,48,17.95,20.1,210.0,20.0,345.13,102.09,199.0,35.56
2019,2,49,17.2,14.65,180.0,11.5,345.13,100.76,15.0,28.33
2019,2,50,43.25,18.0,179.0,20.0,291.19,100.46,10.65,26.0
2019,2,51,24.5,19.0,150.0,12.0,420.65,100.33,8.0,32.0
2019,2,52,17.4,20.0,140.0,14.0,420.65,100.47,5.0,26.98
2019,2,53,15.75,13.5,206.5,16.25,420.65,100.68,299.93,28.5
2019,2,54,14.18,16.5,140.0,15.0,345.13,101.06,400.0,23.5
2019,2,55,22.75,13.0,200.0,12.0,420.65,101.16,16.0,22.0
2019,3,1,42.3,19.0,180.0,14.0,422.29,102.31,5.0,30.0
2019,3,2,11.13,21.0,178.0,16.0,346.49,100.73,25.0,21.64
2019,3,3,21.5,17.5,132.0,11.5,422.29,100.7,399.0,29.64
2019,3,4,31.4,11.17,322.0,10.2,422.29,101.19,8.0,30.29
2019,3,5,31.9,16.13,219.5,17.0,346.49,101.2,299.0,39.56
2019,3,6,39.9,17.57,210.0,20.0,272.19,100.94,470.0,22.5
2019,3,7,34.99,17.5,209.99,16.0,272.19,101.0,340.0,23.9
2019,3,8,35.25,20.93,384.0,18.0,346.49,100.39,10.0,25.25
2019,3,9,36.75,15.0,162.5,18.0,292.35,103.14,479.0,37.8
2019,3,10,30.85,15.0,376.0,16.0,422.29,100.46,10.0,48.78
2019,3,11,22.0,19.05,264.0,13.0,422.29,102.22,25.0,31.11
2019,3,12,42.7,17.25,192.0,15.71,422.29,101.64,25.0,21.94
2019,3,13,21.75,16.9,167.5,14.0,195.14,101.63,399.0,22.06
2019,3,14,34.4,20.3,214.7,12.0,422.29,100.96,10.0,22.05
2019,3,15,34.65,16.38,183.15,15.5,346.49,100.9,10.0,15.89
2019,3,16,14.1,15.5,264.0,20.0,346.49,101.04,299.0,36.56
2019,3,17,26.0,20.5,290.23,16.0,292.35,100.55,449.0,19.45
2019,3,18,24.0,28.09,234.0,17.0,346.49,100.91,24.0,20.19
2019,3,19,38.4,19.0,260.0,16.0,292.35,101.61,20.0,20.56
2019,3,20,36.9,18.0,230.5,10.35,292.35,100.23,10.0,28.9
2019,3,21,24.4,17.0,168.48,20.0,292.35,101.38,15.0,18.76
2019,3,22,32.15,19.03,240.0,13.0,422.29,100.9,7.0,21.0
2019,3,23,36.15,13.04,358.0,16.0,422.29,101.25,12.0,16.0
2019,3,24,32.73,20.0,190.5,17.0,393.17,103.04,22.5,20.07
2019,3,25,28.88,20.6,239.0,17.0,272.19,101.66,22.5,18.2
2019,3,26,31.5,12.5,210.0,16.0,346.49,101.23,20.0,36.5
2019,3,27,42.35,16.38,213.75,19.25,292.35,101.23,14.0,20.56
2019,3,28,15.5,18.0,304.0,16.0,346.49,101.41,12.0,26.67
2019,3,29,32.58,20.5,162.5,19.0,422.29,103.82,15.0,29.5
2019,3,30,32.0,23.9,245.0,14.0,422.29,100.47,13.0,18.78
2019,3,31,32.15,18.79,167.5,19.5,346.49,100.96,200.0,44.44
2019,3,32,29.55,17.46,180.0,19.75,292.35,100.96,10.0,17.75
2019,3,33,34.63,19.0,155.0,14.0,422.29,101.56,10.0,22.05
2019,3,34,25.4,17.4,260.0,15.0,422.29,100.79,10.0,23.25
2019,3,35,26.25,19.0,289.9,17.0,292.35,102.96,499.0,26.56
2019,3,36,27.13,14.01,193.65,14.0,422.29,101.89,11.0,17.99
2019,3,37,38.11,13.7,192.4,16.0,400.64,101.31,12.0,28.9
2019,3,38,32.85,27.9,166.25,16.0,422.29,102.51,399.0,25.25
2019,3,39,35.0,19.7,331.75,16.0,422.29,100.44,10.0,26.0
2019,3,40,26.0,13.8,265.0,17.0,400.64,100.24,9.0,36.0
2019,3,41,24.5,18.0,299.0,12.0,422.29,101.12,24.0,26.0
2019,3,42,35.0,9.8,270.0,13.0,346.49,101.58,7.0,29.44
2019,3,43,20.0,20.5,200.0,18.0,346.49,101.45,509.0,25.25
2019,3,44,20.13,15.83,244.5,16.0,422.29,103.93,14.0,30.18
2019,3,45,27.63,18.88,220.0,16.0,346.49,100.62,10.0,20.69
2019,3,46,25.49,17.41,299.0,10.25,272.19,102.04,10.5,23.5
2019,3,47,39.8,20.5,228.0,13.25,422.29,100.64,9.0,27.22
2019,3,48,27.43,21.3,210.0,20.0,346.49,102.37,199.0,35.56
2019,3,49,25.5,14.8,185.0,12.0,346.49,100.9,15.0,28.33
2019,3,50,35.5,18.0,176.5,20.0,292.35,100.79,10.0,26.0
2019,3,51,42.5,19.0,150.0,12.0,422.29,100.33,8.0,32.0
2019,3,52,31.15,20.0,140.0,14.0,422.29,100.64,5.0,26.0
2019,3,53,38.75,13.5,210.0,16.5,422.29,101.29,299.0,28.75
2019,3,54,26.6,17.0,140.0,15.0,346.49,101.06,400.0,22.0
2019,3,55,32.5,13.0,200.0,12.0,422.29,101.45,16.0,22.0
2019,4,1,39.08,20.5,180.0,14.0,423.94,102.63,5.0,30.0
2019,4,2,15.38,21.0,183.25,16.0,195.92,100.77,25.0,20.81
2019,4,3,19.75,17.5,135.0,11.5,423.94,100.7,399.0,28.78
2019,4,4,34.65,11.17,300.0,10.6,423.94,101.77,8.0,30.29
2019,4,5,33.9,17.72,234.75,17.0,195.92,101.45,299.0,48.78
2019,4,6,41.4,17.57,220.0,20.0,273.27,102.03,470.0,22.5
2019,4,7,35.74,17.5,211.24,16.0,273.27,101.03,340.0,22.15
2019,4,8,27.5,18.93,394.0,18.0,199.55,100.5,10.0,25.25
2019,4,9,35.25,15.0,160.0,18.0,293.51,103.56,479.0,37.54
2019,4,10,29.9,15.0,376.0,16.0,423.94,100.58,10.0,48.78
2019,4,11,21.0,19.05,264.0,13.0,423.94,102.8,25.0,31.11
2019,4,12,37.95,18.0,182.25,15.63,423.94,101.98,25.0,19.73
2019,4,13,21.25,16.9,177.5,14.0,195.92,101.67,399.0,22.06
2019,4,14,32.65,20.3,207.18,13.0,423.94,101.08,10.0,23.15
2019,4,15,31.65,16.38,186.4,15.5,195.92,100.9,10.0,15.07
2019,4,16,11.58,15.98,264.0,20.0,195.92,101.24,299.0,34.25
2019,4,17,28.0,20.5,292.7,16.0,192.3,100.65,449.0,19.45
2019,4,18,30.0,26.2,234.0,17.0,195.92,101.49,24.0,17.78
2019,4,19,35.4,19.0,277.5,16.0,293.51,101.85,20.0,20.56
2019,4,20,34.61,18.0,205.0,10.35,293.51,100.56,10.0,28.9
2019,4,21,29.85,17.0,186.43,20.0,192.3,102.02,15.0,18.76
2019,4,22,33.3,18.9,240.0,13.0,423.94,101.01,7.0,20.0
2019,4,23,34.4,16.0,379.0,16.0,423.94,101.25,12.0,16.0
2019,4,24,40.55,20.94,202.0,17.0,394.7,103.2,22.5,22.03
2019,4,25,32.1,20.6,242.0,17.0,273.27,101.66,22.5,18.2
2019,4,26,23.75,12.5,210.0,16.0,347.86,101.49,20.0,36.5
2019,4,27,50.78,16.38,223.88,20.0,293.51,101.23,14.0,20.56
2019,4,28,21.73,18.38,312.75,16.0,195.92,101.48,16.0,26.67
2019,4,29,34.88,20.5,162.5,19.0,423.94,104.43,15.0,25.0
2019,4,30,30.0,23.9,245.0,14.0,423.94,100.47,13.0,18.78
2019,4,31,33.55,18.73,170.0,20.0,195.92,101.12,200.0,44.86
2019,4,32,30.65,17.46,180.0,20.0,293.51,100.96,10.0,17.0
2019,4,33,38.08,19.0,160.0,14.0,423.94,101.59,10.0,22.05
2019,4,34,34.7,17.4,260.0,15.0,423.94,101.14,10.0,23.5
2019,4,35,31.0,19.0,284.9,17.0,293.51,103.73,499.0,26.56
2019,4,36,31.33,14.27,210.9,14.0,423.94,102.0,11.5,17.99
2019,4,37,32.03,12.96,199.15,16.0,378.22,101.51,12.0,28.9
2019,4,38,32.93,28.8,166.25,16.0,423.94,102.9,399.0,25.25
2019,4,39,29.25,19.7,355.25,16.0,423.94,100.55,10.0,27.75
2019,4,40,29.45,14.7,270.0,17.0,402.2,100.28,10.0,37.5
2019,4,41,20.5,18.0,286.75,12.0,423.94,101.34,24.0,26.0
2019,4,42,33.0,9.8,267.5,13.75,199.55,102.08,7.0,29.44
2019,4,43,25.0,20.5,200.0,18.0,195.92,101.8,509.0,25.42
2019,4,44,22.0,14.67,258.5,16.0,423.94,103.93,14.0,29.9
2019,4,45,30.0,18.5,202.75,16.24,195.92,100.62,10.0,20.56
2019,4,46,27.74,17.41,299.0,10.25,143.61,102.7,10.5,23.5
2019,4,47,39.05,21.0,215.5,14.0,423.94,100.64,9.0,27.22
2019,4,48,35.65,21.3,210.0,20.0,195.92,102.98,199.0,30.56
2019,4,49,36.63,15.0,197.5,12.0,195.92,101.11,15.0,28.33
2019,4,50,41.5,18.0,181.25,20.0,293.51,101.02,10.0,26.0
2019,4,51,42.5,19.0,151.08,12.0,423.94,100.23,8.0,32.0
2019,4,52,34.65,20.0,155.0,14.0,423.94,101.87,5.0,26.0
2019,4,53,26.25,13.5,210.0,16.5,423.94,101.81,299.0,28.75
2019,4,54,33.68,17.0,140.0,15.0,199.55,101.22,400.0,24.0
2019,4,55,31.5,13.0,200.0,12.0,423.94,102.0,16.0,22.0
2019,5,1,24.93,19.0,185.0,14.0,425.59,103.0,5.0,30.0
2019,5,2,28.85,19.75,185.0,16.0,196.71,101.34,25.0,22.05
2019,5,3,16.0,17.0,135.5,11.5,425.59,100.75,399.0,28.78
2019,5,4,24.15,11.17,318.5,11.0,425.59,101.96,8.0,30.29
2019,5,5,21.9,16.26,249.0,17.0,196.71,101.57,299.0,48.78
2019,5,6,28.65,17.57,220.0,20.0,144.1,102.03,470.0,22.5
2019,5,7,23.24,17.63,229.99,16.0,179.77,101.05,340.0,23.9
2019,5,8,22.5,19.4,384.0,18.0,200.33,100.59,10.0,25.25
2019,5,9,21.5,15.0,165.0,18.0,154.77,104.09,479.0,37.33
2019,5,10,27.05,15.0,376.0,16.0,425.59,100.64,10.0,48.78
2019,5,11,12.5,19.05,247.5,13.0,425.59,103.51,25.0,31.11
2019,5,12,31.45,18.38,191.25,15.76,425.59,102.3,25.0,18.91
2019,5,13,18.95,16.9,165.0,14.0,196.71,102.08,399.0,21.78
2019,5,14,21.9,20.3,169.0,13.0,425.59,101.13,10.0,22.05
2019,5,15,17.9,16.38,184.9,15.5,196.71,100.92,10.0,15.34
2019,5,16,5.93,15.95,247.75,20.0,196.71,101.35,299.0,31.94
2019,5,17,24.23,20.5,290.0,16.0,193.08,100.69,449.0,19.45
2019,5,18,20.0,26.99,234.0,17.0,196.71,101.51,24.0,17.78
2019,5,19,19.9,19.0,277.5,16.0,193.08,102.22,20.0,20.56
2019,5,20,22.29,18.0,227.0,10.35,154.77,100.59,10.0,29.4
2019,5,21,28.63,17.0,211.75,20.0,193.08,102.52,15.0,18.76
2019,5,22,23.45,18.9,240.0,13.0,425.59,101.09,7.0,20.0
2019,5,23,24.65,16.0,358.0,16.0,425.59,101.36,12.0,16.0
2019,5,24,32.55,21.25,219.0,17.0,396.24,103.71,22.5,22.03
2019,5,25,18.35,20.6,250.0,17.0,179.77,101.66,22.5,18.2
2019,5,26,14.0,12.5,210.0,16.0,200.33,101.58,20.0,33.2
2019,5,27,26.05,16.38,234.75,20.0,154.77,101.42,14.0,19.22
2019,5,28,28.65,18.75,305.25,16.0,196.71,101.48,16.0,24.44
2019,5,29,21.2,20.5,163.75,19.0,425.59,104.79,15.0,23.0
2019,5,30,22.0,23.9,245.0,14.0,425.59,100.47,13.0,18.78
2019,5,31,23.65,19.43,165.0,20.0,196.71,101.35,200.0,45.0
2019,5,32,21.93,17.46,186.17,20.0,154.77,101.11,10.0,17.68
2019,5,33,36.9,19.0,162.5,14.0,425.59,101.59,10.0,22.05
2019,5,34,33.75,17.4,255.0,15.0,425.59,101.14,10.0,23.0
2019,5,35,17.5,19.0,294.4,17.0,193.08,103.98,499.0,24.61
2019,5,36,19.3,14.27,218.2,14.0,425.59,102.1,12.0,17.99
2019,5,37,25.84,13.7,197.9,16.0,379.7,101.72,12.0,28.9
2019,5,38,24.33,28.8,172.0,16.0,425.59,103.52,399.0,25.3
2019,5,39,20.25,19.7,349.25,16.0,425.59,100.93,10.0,30.25
2019,5,40,27.65,14.4,270.0,17.0,403.77,100.28,10.0,38.0
2019,5,41,13.5,18.0,286.5,12.0,425.59,101.39,24.0,26.0
2019,5,42,23.5,9.83,270.0,14.0,200.33,102.57,7.0,29.44
2019,5,43,13.5,20.03,200.0,18.0,196.71,101.84,509.0,25.26
2019,5,44,14.13,14.67,259.5,16.0,425.59,104.22,14.0,29.9
2019,5,45,30.0,18.5,202.75,16.24,196.71,100.62,10.0,20.56
2019,5,46,18.24,17.41,299.0,10.25,144.1,103.21,10.5,23.5
2019,5,47,29.13,21.0,229.03,14.0,425.59,100.67,9.0,27.22
2019,5,48,29.4,21.3,210.0,20.0,196.71,103.56,199.0,28.89
2019,5,49,33.85,15.2,180.0,12.0,196.71,101.33,15.0,33.2
2019,5,50,40.0,18.0,182.0,20.0,154.77,101.27,10.0,25.25
2019,5,51,27.5,19.0,149.96,12.0,425.59,100.23,8.0,32.0
2019,5,52,23.65,20.0,160.0,14.0,425.59,102.03,5.0,26.0
2019,5,53,13.75,13.5,210.0,16.5,425.59,101.86,299.0,28.75
2019,5,54,28.1,17.0,140.0,15.0,200.33,101.37,400.0,24.0
2019,5,55,22.5,13.0,200.0,12.0,425.59,102.15,16.0,22.0
2019,6,1,17.4,21.0,195.0,14.0,427.23,103.35,5.0,30.0
2019,6,2,25.7,19.37,185.0,16.0,197.49,101.8,25.0,21.44
2019,6,3,11.25,17.0,136.0,11.5,427.23,100.86,399.0,28.78
2019,6,4,20.4,11.17,322.0,12.0,427.23,102.05,8.0,30.29
2019,6,5,15.3,17.19,195.0,17.0,197.49,101.7,299.0,47.56
2019,6,6,21.4,17.57,220.0,20.0,144.59,102.59,470.0,22.5
2019,6,7,22.74,18.0,224.99,16.0,180.5,101.05,340.0,18.15
2019,6,8,15.0,20.8,399.0,18.0,201.12,100.7,10.0,25.25
2019,6,9,22.0,14.63,160.0,18.0,155.3,104.25,479.0,43.87
2019,6,10,22.05,15.0,376.0,16.0,427.23,101.12,10.0,48.78
2019,6,11,18.0,19.05,246.75,13.0,427.23,103.75,25.0,31.11
2019,6,12,25.45,18.0,193.5,15.82,427.23,102.63,25.0,18.63
2019,6,13,15.55,16.9,167.5,14.0,197.49,102.27,399.0,22.62
2019,6,14,15.35,20.3,161.73,13.5,427.23,101.15,10.0,22.05
2019,6,15,15.9,16.38,187.65,15.5,197.49,101.27,10.0,15.34
2019,6,16,5.23,15.9,252.75,20.0,197.49,101.61,299.0,27.67
2019,6,17,18.48,20.5,290.0,16.0,193.87,100.96,449.0,19.55
2019,6,18,17.0,26.52,234.0,17.0,197.49,101.51,24.0,17.78
2019,6,19,15.3,19.0,277.5,16.0,193.87,102.53,20.0,20.56
2019,6,20,22.83,18.0,210.0,11.84,155.3,100.83,10.0,29.9
2019,6,21,20.29,17.75,220.0,20.0,193.87,103.15,15.0,18.76
2019,6,22,13.4,19.03,180.0,13.0,427.23,101.2,7.0,20.0
2019,6,23,15.63,16.0,295.0,17.0,427.23,101.77,12.0,16.0
2019,6,24,29.05,21.25,202.0,17.0,397.77,104.4,22.5,22.03
2019,6,25,13.8,20.6,250.0,17.0,180.5,101.66,22.5,18.2
2019,6,26,15.0,12.5,210.0,16.0,201.12,102.0,20.0,29.9
2019,6,27,26.23,16.38,214.75,20.0,155.3,101.44,14.0,18.78
2019,6,28,19.5,18.0,330.25,16.0,197.49,101.56,16.0,22.22
2019,6,29,24.35,20.5,166.25,19.0,427.23,104.97,15.0,22.0
2019,6,30,12.0,23.9,245.0,14.0,427.23,100.47,13.0,18.78
2019,6,31,16.05,19.78,156.25,20.0,197.49,101.48,200.0,45.06
2019,6,32,17.15,17.46,166.73,20.0,155.3,101.71,10.0,17.68
2019,6,33,36.9,20.0,170.0,14.0,427.23,101.88,10.0,22.05
2019,6,34,34.0,17.4,240.0,15.0,427.23,101.14,10.0,23.5
2019,6,35,14.25,19.0,298.9,17.0,193.87,104.22,499.0,24.33
2019,6,36,13.05,14.27,196.15,14.0,427.23,102.12,12.0,17.99
2019,6,37,13.61,12.96,198.4,16.0,381.18,102.07,12.0,28.9
2019,6,38,17.63,28.8,172.0,16.0,427.23,103.89,399.0,25.25
2019,6,39,24.5,19.7,332.5,16.0,427.23,101.56,10.0,29.5
2019,6,40,17.58,14.4,280.0,17.0,405.33,100.28,10.0,32.0
2019,6,41,12.0,18.0,299.0,14.0,427.23,101.64,24.0,26.0
2019,6,42,17.25,9.9,260.0,14.0,201.12,102.77,7.0,29.44
2019,6,43,7.75,20.0,200.0,18.0,197.49,102.06,509.0,30.3
2019,6,44,13.13,14.67,249.0,16.0,427.23,104.45,14.0,30.65
2019,6,45,25.0,18.5,200.0,16.12,197.49,100.62,10.0,20.56
2019,6,46,16.37,17.41,299.0,10.25,144.59,103.44,10.5,23.5
2019,6,47,17.9,21.0,228.0,14.0,427.23,100.71,9.0,26.67
2019,6,48,15.4,20.63,210.0,20.0,197.49,103.9,199.0,35.83
2019,6,49,12.78,15.2,190.0,12.0,197.49,101.33,15.0,28.11
2019,6,50,39.25,18.0,194.0,20.0,155.3,101.31,10.0,25.0
2019,6,51,25.0,19.0,180.0,12.0,427.23,100.33,8.0,32.0
2019,6,52,18.65,20.0,162.5,14.0,427.23,102.23,5.0,26.0
2019,6,53,15.0,13.5,210.0,16.5,427.23,101.9,299.0,28.75
2019,6,54,18.13,17.75,140.0,15.0,201.12,101.96,400.0,23.5
2019,6,55,16.25,13.0,195.0,12.0,427.23,102.15,16.0,22.0
2019,7,1,24.13,22.0,180.0,14.0,428.88,103.74,5.0,30.0
2019,7,2,23.1,19.61,185.0,16.0,198.27,101.81,25.0,20.84
2019,7,3,15.75,17.0,135.0,11.3,428.88,100.96,399.0,28.78
2019,7,4,24.15,11.17,322.0,12.45,428.88,102.08,8.0,30.29
2019,7,5,22.4,18.38,222.75,17.0,198.27,101.96,299.0,46.33
2019,7,6,26.15,17.17,220.0,20.0,145.07,102.82,470.0,22.5
2019,7,7,25.99,18.0,219.99,16.0,181.22,101.05,340.0,20.35
2019,7,8,15.5,20.1,399.0,18.13,201.9,100.9,10.0,25.25
2019,7,9,28.5,15.0,160.0,18.0,155.82,104.46,479.0,43.87
2019,7,10,22.08,15.0,369.25,16.0,428.88,101.36,10.0,48.78
2019,7,11,20.5,19.05,213.75,13.0,428.88,104.01,25.0,31.11
2019,7,12,24.45,17.95,194.0,15.98,428.88,102.68,25.0,19.73
2019,7,13,14.05,16.9,170.0,14.0,198.27,102.41,399.0,22.62
2019,7,14,20.9,20.3,169.0,14.0,428.88,101.19,10.0,22.27
2019,7,15,21.65,16.38,189.9,15.5,198.27,102.04,10.0,15.34
2019,7,16,5.88,14.9,240.0,20.0,198.27,102.09,299.0,27.86
2019,7,17,16.5,20.5,290.0,16.0,194.65,101.09,449.0,19.65
2019,7,18,16.75,26.79,232.75,17.0,198.27,101.51,24.0,17.78
2019,7,19,25.4,19.0,277.5,16.0,194.65,103.35,20.0,20.56
2019,7,20,31.15,18.0,210.0,11.0,155.82,101.05,10.0,29.9
2019,7,21,19.48,20.0,220.0,20.0,194.65,103.43,15.0,18.57
2019,7,22,17.9,18.7,180.0,13.0,428.88,101.31,7.0,20.0
2019,7,23,20.15,16.0,337.0,17.0,428.88,101.87,12.0,16.0
2019,7,24,33.8,21.25,215.0,17.0,399.3,104.1,22.5,22.03
2019,7,25,22.3,20.6,250.0,17.0,181.22,102.06,22.5,17.2
2019,7,26,18.0,12.5,210.0,16.25,201.9,102.23,20.0,29.9
2019,7,27,35.0,16.38,216.5,20.0,155.82,101.46,14.0,18.78
2019,7,28,14.9,17.0,346.5,16.0,198.27,101.56,16.0,22.22
2019,7,29,27.8,20.7,166.25,19.0,428.88,105.17,15.0,25.0
2019,7,30,12.0,24.4,245.0,14.0,428.88,100.47,13.0,18.78
2019,7,31,23.15,18.73,167.5,20.0,198.27,101.56,200.0,45.22
2019,7,32,18.15,17.46,165.65,20.0,155.82,102.17,10.0,17.0
2019,7,33,30.15,20.0,170.0,14.0,428.88,102.16,10.0,22.05
2019,7,34,32.5,17.95,240.0,15.0,428.88,101.14,10.0,27.0
2019,7,35,21.5,19.0,299.9,17.0,194.65,104.22,499.0,24.61
2019,7,36,20.3,14.27,176.9,14.0,428.88,102.16,12.0,15.99
2019,7,37,12.38,12.96,198.4,16.0,382.66,102.23,12.0,28.9
2019,7,38,23.05,28.8,172.0,16.0,428.88,104.12,399.0,26.9
2019,7,39,25.5,20.3,346.75,16.0,428.88,101.66,10.0,31.0
2019,7,40,22.63,14.4,280.0,17.0,406.9,100.28,10.0,32.0
2019,7,41,14.5,19.5,286.75,14.0,428.88,102.0,24.0,26.0
2019,7,42,19.5,9.9,260.0,14.0,201.9,102.92,7.0,29.44
2019,7,43,6.0,20.5,200.0,18.0,198.27,102.06,509.0,24.9
2019,7,44,20.5,14.67,249.0,16.0,428.88,104.57,14.0,32.9
2019,7,45,18.5,18.63,200.0,17.5,198.27,100.62,10.0,21.11
2019,7,46,21.32,17.41,304.0,10.25,145.07,103.89,10.5,23.5
2019,7,47,26.38,21.0,228.0,14.0,428.88,100.71,9.0,25.0
2019,7,48,14.9,21.3,210.0,20.0,198.27,104.45,199.0,35.56
2019,7,49,9.15,15.2,188.75,12.0,198.27,101.33,15.0,29.06
2019,7,50,25.0,18.0,195.25,20.0,155.82,101.31,10.0,25.0
2019,7,51,28.75,19.0,180.0,12.0,428.88,100.46,8.0,32.0
2019,7,52,22.9,20.0,170.0,14.0,428.88,102.36,5.0,26.0
2019,7,53,20.0,13.0,208.75,16.5,428.88,101.94,299.0,29.25
2019,7,54,17.53,18.5,132.5,15.0,201.9,102.08,400.0,24.0
2019,7,55,21.0,13.0,180.0,12.0,428.88,102.15,16.0,22.0
2019,8,1,35.85,22.0,180.0,14.0,430.53,104.12,5.0,30.0
2019,8,2,19.81,20.4,185.0,16.0,199.06,102.08,25.0,21.75
2019,8,3,18.75,17.0,135.0,11.1,430.53,100.96,399.0,29.1
2019,8,4,29.4,11.17,322.0,11.9,430.53,102.29,8.0,30.29
2019,8,5,34.15,17.98,249.0,17.0,199.06,102.14,299.0,47.56
2019,8,6,35.9,17.04,220.0,20.0,145.56,102.89,440.0,22.5
2019,8,7,38.24,18.0,219.99,16.0,181.95,101.05,340.0,23.8
2019,8,8,22.25,18.5,371.5,18.5,202.68,100.99,10.0,25.25
2019,8,9,30.75,15.0,160.0,18.0,156.34,104.48,479.0,43.87
2019,8,10,27.83,15.0,379.0,16.0,430.53,101.36,10.0,48.78
2019,8,11,25.75,19.05,247.5,13.0,430.53,104.18,25.0,27.78
2019,8,12,35.95,17.9,194.0,15.99,430.53,102.76,25.0,18.08
2019,8,13,14.0,16.9,170.0,14.0,353.31,102.85,399.0,23.14
2019,8,14,33.9,20.3,169.0,14.0,430.53,101.33,10.0,24.37
2019,8,15,31.9,21.0,190.9,15.5,199.06,102.56,10.0,15.34
2019,8,16,8.43,14.9,240.0,20.0,199.06,102.36,299.0,28.06
2019,8,17,15.68,20.5,290.0,16.0,195.43,101.09,449.0,19.5
2019,8,18,25.75,25.89,239.0,17.0,199.06,101.51,24.0,17.78
2019,8,19,31.65,18.5,277.5,16.0,195.43,103.44,20.0,20.56
2019,8,20,37.36,18.0,210.0,11.0,156.34,101.15,10.0,31.9
2019,8,21,31.3,20.0,220.0,20.0,195.43,103.43,15.0,18.76
2019,8,22,28.65,19.15,180.0,13.0,430.53,101.35,7.0,18.5
2019,8,23,33.8,16.0,313.0,17.0,430.53,101.87,12.0,16.0
2019,8,24,40.05,21.25,211.0,17.0,400.84,104.9,22.5,22.11
2019,8,25,29.33,20.6,250.0,17.0,181.95,102.98,22.5,18.2
2019,8,26,22.5,12.5,210.0,17.0,202.68,102.23,20.0,34.85
2019,8,27,51.95,16.01,207.13,20.0,156.34,101.53,14.0,18.78
2019,8,28,16.93,18.25,314.0,16.0,199.06,101.56,16.0,22.22
2019,8,29,31.6,20.7,160.63,19.0,430.53,105.33,15.0,26.0
2019,8,30,16.0,23.9,245.0,14.0,430.53,100.47,13.0,18.78
2019,8,31,34.4,18.33,152.5,20.0,199.06,101.62,200.0,44.64
2019,8,32,31.15,17.46,160.0,20.0,156.34,102.17,10.0,17.0
2019,8,33,35.38,20.0,170.0,14.0,430.53,102.16,10.0,22.74
2019,8,34,34.0,17.45,245.0,15.0,430.53,101.14,10.0,29.25
2019,8,35,28.0,19.0,306.73,17.0,195.43,104.22,499.0,24.61
2019,8,36,30.58,14.27,195.8,14.0,430.53,102.21,12.0,19.49
2019,8,37,14.15,12.96,198.4,16.0,384.13,102.32,12.0,29.4
2019,8,38,25.8,28.8,172.0,16.0,430.53,104.29,399.0,25.25
2019,8,39,21.5,20.5,378.0,16.0,430.53,101.71,10.0,30.0
2019,8,40,33.83,14.4,280.0,17.0,408.47,100.28,10.0,34.5
2019,8,41,23.0,19.5,299.0,14.0,430.53,102.3,24.0,26.0
2019,8,42,28.75,9.9,260.0,14.0,202.68,102.96,7.0,29.44
2019,8,43,6.75,20.5,200.0,18.0,199.06,102.24,509.0,24.9
2019,8,44,16.0,14.83,224.0,16.0,430.53,104.57,14.5,32.9
2019,8,45,20.0,20.5,198.75,18.0,199.06,100.62,10.0,22.22
2019,8,46,24.24,17.41,319.0,10.41,145.56,104.86,10.5,23.5
2019,8,47,36.1,21.0,228.0,14.0,430.53,100.71,9.0,25.0
2019,8,48,17.55,21.3,210.0,20.0,199.06,104.55,199.0,35.56
2019,8,49,18.3,15.88,191.25,12.0,199.06,101.38,15.0,28.75
2019,8,50,26.25,18.0,199.0,20.0,156.34,101.31,10.0,25.0
2019,8,51,36.25,19.0,185.0,12.0,430.53,100.58,8.0,35.0
2019,8,52,31.4,20.0,170.0,14.0,430.53,102.71,5.0,26.0
